id_str,username,text,date,user_language,URLs,user_id,followers_count,friends_count,user_location,source_device,retweet_count,reply_count,like_count,text_clean
1341145460220645377,ShyBoy,"“Backroom” is an official nominee in the Alternative category of the 2021 @HMMAwards ✨🙏🏻✨

https://t.co/y7JdIRjOW2

#hmmawards #shyboy #djshyboy #backroom #popmusic #dancemusic #indiepop #electronicpop #synthpop #alternative #singersongwriter https://t.co/YBfHeUrya5",2020-12-21 22:16:09+00:00,en,['https://open.spotify.com/track/26b20FMWMjjDhQR8tL2k5A?si=WR1-u9KzSQ6NxvLAkoSTog'],18911665,762435,2633,"Hollywood, CA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4,0,6,backroom is an official nominee in the alternative category of the 2021 hmmawards hmmawards shyboy djshyboy backroom popmusic dancemusic indiepop electronicpop synthpop alternative singersongwriter 
1341033322676285440,BigRanMixes,"#Mix #Remix #Custom #Beat 
#Collab #Song #BatmanAndRobin #BertAndErnie #MacAndCheese #Cat &amp; #Dog Not The End Of The World #COVID20 U.K. Let It Be #Secondwave #Music #WW84 #PopMusic #HipHop #Rap #Pop #Covid_19 #Lockdown #Listige #Spotify #MerryChristmas 
 https://t.co/ocI7p7RWQ0",2020-12-21 14:50:33+00:00,en,['https://open.spotify.com/track/76wkvwUdQDMjv0EQo8oyyc?si=9pFXlJOkTTywOC4aSFdS6g'],1156947107892232193,370,327,Upward bound,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,1,mix remix custom beat collab song batmanandrobin bertandernie macandcheese cat amp dog not the end of the world covid20 uk let it be secondwave music ww84 popmusic hiphop rap pop covid_19 lockdown listige spotify merrychristmas 
1341006866567061506,schallfolien,"@MusicContainer @Spotify hi + ahoi! please check this epic one:
https://t.co/ALVH1dETER
#indie #folk #shoegaze #popmusic 
by @FrauDoktorSarah via @analogmusiq",2020-12-21 13:05:26+00:00,en,['http://open.spotify.com/track/73Bs2kVIwoLt1hOu8JAYjT'],1549971740,3427,4872,internetz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,1,3,musiccontainer spotify hi ahoi please check this epic one indie folk shoegaze popmusic by fraudoktorsarah via analogmusiq
1340749601775730688,TheGust04512022,"A Factory is on iTunes too! Links for every platform;

Youtube; https://t.co/TZQ237QozS

Spotify;
https://t.co/nvOr2NLhLe

iTunes; https://t.co/ncAZGq4Vff

#music #musicproduction #NewRelease #rock #rockmusic #musician #rocknroll #popmusic #alternativerock #thegust #newreleases",2020-12-20 20:03:09+00:00,en,"['https://youtu.be/q0TGoDAINto', 'https://open.spotify.com/track/4e2QP9rFl2HwuiA34yKVAi?si=raFBHFEnQwu23BqDjp7nrw', 'https://music.apple.com/us/album/a-factory-single/1545540155']",1340258475641868290,43,22,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,5,a factory is on itunes too links for every platform youtube spotify itunes music musicproduction newrelease rock rockmusic musician rocknroll popmusic alternativerock thegust newreleases
1340009132657664001,meghanpulles89,"sooo proud of this amazing next level song ghost of sound produced by @defyrecordings: 

https://t.co/7bzPQVBcX4 

#NewMusicFriday #NewMusic #indieartist #ReleaseRadar #nycartist #spotifyplaylist #SpotifyCharts #NewMusic #NewMusic2020 #shoegaze  #popmusic #NewMusicDaily",2020-12-18 19:00:48+00:00,en,['https://open.spotify.com/track/0CWelTOgCQMYTEKhtgAUuC?si=MK0MVsENR8yTeIR3RNEOEw'],1005994409534676992,3416,4998,"Brooklyn, NY","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,4,sooo proud of this amazing next level song ghost of sound produced by defyrecordings newmusicfriday newmusic indieartist releaseradar nycartist spotifyplaylist spotifycharts newmusic newmusic2020 shoegaze popmusic newmusicdaily
1339813408405786625,matvansen,"Y’all she is LIVE #music #altpop #debut #single #popmusic #singer #songwriter #darkpop 
 https://t.co/sDxapwc6te",2020-12-18 06:03:03+00:00,en,['https://open.spotify.com/track/2poRaEoT15gABDOGUn3K4V?si=ldBR1a5hQJmKoPKOXW14ZQ'],50743394,401,595,"Los Angeles, CA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,2,yall she is live music altpop debut single popmusic singer songwriter darkpop 
1339619573998317569,maddieoldsmusic,"What is THE BEST PART of (you) your world?  
#bestpartofme #futurestar #popmusic #canadianmusic 
https://t.co/3ROtHZsUuS",2020-12-17 17:12:50+00:00,en,['https://open.spotify.com/track/7rV8dlbAAj4pLdrfmgb4Jb?si=nc8vqyqVTl6L6fXakDNN1w'],1425842558,17960,8085,"Vancouver, British Columbia","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9,5,29,what is the best part of you your world bestpartofme futurestar popmusic canadianmusic 
1338764459653914625,SMUnitedArtists,"Good morning 🇸🇲🎶 ☕️ #sogno #Christmas #canzone #Musica #sanmarino  #song #popmusic 

https://t.co/slzbEIwwis",2020-12-15 08:34:54+00:00,en,['https://open.spotify.com/track/0ntFWJiuFCytQbQD4LnUSj?si=ib7gzyIgTOi8wWSCb917lQ'],1331201271651557384,207,556,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,4,good morning sogno christmas canzone musica sanmarino song popmusic 
1338632607517564931,BearNoiseStudio,"Just saw this country pop tune crack 8K streams on Spotify! @BeckyLawrenceUK has been working so hard to get this past 10K by the end of the year and she so deserves a boost! #CountryMusic #popmusic #Producer #guitarist 

https://t.co/1CtmMQFFch",2020-12-14 23:50:58+00:00,en,['https://open.spotify.com/track/1NXvWgGiw1oT0lTBoclGOP?si=g470736XQZS2VtWuXu2qTg'],1262788255277363206,92,111,"South West, England","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,3,just saw this country pop tune crack 8k streams on spotify beckylawrenceuk has been working so hard to get this past 10k by the end of the year and she so deserves a boost countrymusic popmusic producer guitarist 
1338265960399183874,djmaurib,"Addicted by DJ Mauri B OUT NOW on Spotify 

#music #musicproducer #beats #beatmaker #housemusic #newmusic #spotify #applemusic #edm #dj #musician #techno #popmusic #electronicmusic 

https://t.co/wnBNAXg8jR",2020-12-13 23:34:03+00:00,en,['https://open.spotify.com/track/7cnIrLuzYvAf4WTu7KIZIR?si=N2Yj921TSqWV3ZoevbHtvw'],851560435321102338,1925,4889,"Birmingham, AL","<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",0,0,2,addicted by dj mauri b out now on spotify music musicproducer beats beatmaker housemusic newmusic spotify applemusic edm dj musician techno popmusic electronicmusic 
1337567785317228546,discodramma,"### LIKE D/DRAMMA!

#sextou #friday #music #Dance #popmusic #SpotifyWrapped @SpotifyBR 
https://t.co/KHEUnjulT1",2020-12-12 01:19:45+00:00,en,['https://open.spotify.com/track/095m4WksXJ3E9j1StqauUh'],2548321598,5290,5431,"São Paulo, Brasil","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,2, like ddramma sextou friday music dance popmusic spotifywrapped spotifybr 
1337557846997798912,FCSAMALVESTHEP1,""" Mirrors "" - The Voice Brasil de Sam Alves #songs  #musica  #brasil #usa #musicalatina #popsinger #popmusic #covermusic #popstar
https://t.co/ba5DhZD2ct",2020-12-12 00:40:16+00:00,en,['https://open.spotify.com/track/0oiY3vsKDzUw8Fe3G4yAF5?si=lrDShYDYRdys4s0cDm3lVw'],971204938947756033,309,1056,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,0,3, mirrors the voice brasil de sam alves songs musica brasil usa musicalatina popsinger popmusic covermusic popstar 
1337269930216058880,VOLLSTAD1,"Here’s a song for you… Distracted by VOLLÉSTAD And it's out on all streaming platforms! 💃🕺🎉🎶#NewMusicFriday #feelgood #popmusic #dance #summervibe 
https://t.co/1PBmSOv3nK",2020-12-11 05:36:11+00:00,en,['https://open.spotify.com/track/3GX3Ka63UF5GKjlNDNQCaQ?si=vxaeIpy6RYWuJlByqI-ZPg'],1129471426480803840,25,54,Norge,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,heres a song for you distracted by volléstad and its out on all streaming platforms newmusicfriday feelgood popmusic dance summervibe 
1337109641214439427,joshmoir23,"FEEL MY LOVE OUT NOW !! 🎸💙

To listen on Spotify || https://t.co/EuM95xmJLk

@BBCintroEMids
@beatonthebeeb 

LOVE YA

#newmusic
#popmusic
#rockmusic
#guitar
#love https://t.co/nS0dCsx1q0",2020-12-10 18:59:15+00:00,en,['https://open.spotify.com/track/1quqHgpWVO8ZekID7ulL9i?si=ZGMSXFcqQNqTmDKx8fIjBQ'],315130348,124,123,home -England,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,0,2,feel my love out now to listen on spotify bbcintroemids beatonthebeeb love ya newmusic popmusic rockmusic guitar love 
1336864273373536257,joolz_jones,"Lovesick is out!
Hope you enjoy this! #popmusic
#spotify #music
https://t.co/8lWsbcjOhh",2020-12-10 02:44:15+00:00,en,['https://open.spotify.com/track/5pLY0XTu4STu1wlvSKer5T?si=O5SEcudNSuGSv4HmdQIcrQ'],907962589187112962,30,121,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,9,lovesick is out hope you enjoy this popmusic spotify music 
1336576735777796099,PatrikAdolfsson,"Amazed 🤩
Colors streaming really good right 
now on Spotify 😍

#synthpop #poo #popmusic #electropop #newmusic #nowplaying

https://t.co/hK8fLyZypW https://t.co/XvJVwZ4O8K",2020-12-09 07:41:40+00:00,en,['https://open.spotify.com/track/08qSdEFGkDfYWcsxjszev4'],49285099,561,783,"Stockholm, Sweden","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,0,amazed colors streaming really good right now on spotify synthpop poo popmusic electropop newmusic nowplaying 
1336119229221797888,PinkerJm,"Give me the chance to be heard by you… Beber de Tu Sangre from Jmpinker
#musica #pop #inspire1 #Rock101 #music #recordingartist #musician #musicians #jmpinker #artist #popmusic

https://t.co/98CgHn2lJb",2020-12-08 01:23:42+00:00,en,['https://open.spotify.com/track/3jxXGPpC2vNPuGh4qlgPLA?si=Ez9oLkkeRi2t55IoFxTnpw'],1135926410705481730,8089,5655,Ciudad de México,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,give me the chance to be heard by you beber de tu sangre from jmpinker musica pop inspire1 rock101 music recordingartist musician musicians jmpinker artist popmusic 
1335705077642891264,music__victory,"Another fresh find ⭐ Give a listen to Wherever We Go by  Katleen @katleenmusic

https://t.co/DVZJueQ3Ap @my_sphera #showlove 

#musicvictory #singersongwriter #popmusic #folk #CountryMusic",2020-12-06 21:58:01+00:00,en,['https://open.spotify.com/track/5fNIPKXA5xDXvkzSONB0Dt'],1059015186521186304,519,421,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,1,another fresh find give a listen to wherever we go by katleen katleenmusic my_sphera showlove musicvictory singersongwriter popmusic folk countrymusic
1335384295293140992,TonericheMusic,"Need To 😌
Love You 💘
Kiss You 💋
Want To 😊
Please You 😏
Touch You 🖐️
Squeeze You 🫂
Hold You 🤗

#music #popmusic #hiphop https://t.co/6NpKEtn1QI https://t.co/xSrQg9cD9w",2020-12-06 00:43:20+00:00,en,['https://open.spotify.com/track/6qjn0tVkCcX5ierxx52kCl'],803185164813680640,566,696,"San Diego, CA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,need to love you kiss you want to please you touch you squeeze you hold you music popmusic hiphop 
1334949367623479296,djaleo,"New song ""Another Day"" is Out. Featured by great artist Corinna Tomaschitz.
Listen on Spotify NOW.
https://t.co/7Mr97AcUFE #newsong #popmusic #edm #newrelease #song #beat",2020-12-04 19:55:06+00:00,en,['https://open.spotify.com/track/2BWQjuseiTL9wMNEBW2sG1'],122116201,30253,2872,Los Angeles,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,new song another day is out featured by great artist corinna tomaschitz listen on spotify now newsong popmusic edm newrelease song beat
1334786709742088192,StellaDemaris1,"@music_legion @BlackettPromo @TheDeathBeats @potparallel @pablolarosaxo @kalieshorr @StaceyBuzzActor @3mindB @CAA_Official @ITHERETWEETER1 🎶

DJoNemesis

""In The Blue Light""

From the #Album ""Space Captain"" 🛸

https://t.co/kKJ6jTWk27

#djonemesis #music #art #edm #edmmusic #dance #dancemusic #popmusic #space #songs #electronicmusic #Spotify #rtItBot @LaClica_arte @ArtistRTweeters @lebalzin @RadiozityMusic",2020-12-04 09:08:45+00:00,en,['https://open.spotify.com/track/4pBXMfbPexG9lqG5xE23H6'],771616057,1252,1591,Firenze,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10,0,8,music_legion blackettpromo thedeathbeats potparallel pablolarosaxo kalieshorr staceybuzzactor 3mindb caa_official itheretweeter1 djonemesis in the blue light from the album space captain djonemesis music art edm edmmusic dance dancemusic popmusic space songs electronicmusic spotify rtitbot laclica_arte artistrtweeters lebalzin radiozitymusic
1334359708304433153,Xhayleymichele,"@gerbertinat @nancykdillon @taylorkoppmusic @iamifbywhiskey @malmo_music @JBBooneMusic @BrianBulgerSGF @tomomusicuk @SeagullsBand @Annika_J_Music @EmmaLachevre8 hi German 👋 we'd love to be connected and consider our newest release Here’s a song for you…
#newmusic #popmusic 
100 Ways by @Xhayleymichele 

newest  release
now  #SupportSmallStreamers  

#Australia #musicians #Spotify #SoundCloud 

https://t.co/hIVhzLA0aN",2020-12-03 04:52:00+00:00,en,['https://open.spotify.com/track/4DAGg9fIzAPJeBJckE86Xp?si=lX81C_EiTfSKDN1PXcWT5g'],1303931954128064513,792,1460,AUSTRALIA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,4,gerbertinat nancykdillon taylorkoppmusic iamifbywhiskey malmo_music jbboonemusic brianbulgersgf tomomusicuk seagullsband annika_j_music emmalachevre8 hi german wed love to be connected and consider our newest release heres a song for you newmusic popmusic 100 ways by xhayleymichele newest release now supportsmallstreamers australia musicians spotify soundcloud 
1334209567580950528,Get_Heard_Today,"Merry Xmas To Me By Ilang
https://t.co/9xDRtvMULT
#newmusic #music #popmusic #musicnews #musicpromotion https://t.co/ow1C6r37ay",2020-12-02 18:55:23+00:00,en,['https://open.spotify.com/track/3yi49fPXIbuy9QKP2RJvzG'],49718612,79315,68721,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,0,merry xmas to me by ilang newmusic music popmusic musicnews musicpromotion 
1332930504107110400,cheykat,"Here’s a song for you… Mai Tais (feat. Skylar Grey) by Train
https://t.co/YEhboYuLwt

HOW AM I JUST NOW HEARING THIs!? #obsessed @train @SkylarGrey ❤️🙌🏼😍🎶🍹
#newmusic #underrated #underratedmusic #goodvibes #popmusic",2020-11-29 06:12:51+00:00,en,['https://open.spotify.com/track/58e08QJdz9zs7AY2KiiHBt?si=-QEn-XklSPKm1KQpP5pbTg&context=spotify%3Aplaylist%3A37i9dQZF1DX4WYpdgoIcn6'],317244839,153,869,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,heres a song for you mai tais feat skylar grey by train how am i just now hearing this obsessed train skylargrey newmusic underrated underratedmusic goodvibes popmusic
1331534764252291072,djonemesis,"🚀

DJoNemesis

""Green Species - Instrumental Extended Version"" 🌿

https://t.co/pQcqpgDTha

#djonemesis #fratellistellari #edm #dance #edmmusic #art #dancemusic #popmusic #aliens #ufo #greenbeauty #gardenlife #spotify #song #love #musica #rtItBot @lebalzin @retweetmusicff #pop",2020-11-25 09:46:41+00:00,en,['https://open.spotify.com/track/2EvTIfWTIfniPxY5FinSTc'],1146813108826062850,1389,1764,"Torino, Piemonte","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,1,6, djonemesis green species instrumental extended version djonemesis fratellistellari edm dance edmmusic art dancemusic popmusic aliens ufo greenbeauty gardenlife spotify song love musica rtitbot lebalzin retweetmusicff pop
1331352490235867138,jmarshallrock,"Jmarshall • Trying to grow https://t.co/KmfHevCKsq

#songwriter #producer #popmusic #popsinger #rawartists #spotify #liquidfm",2020-11-24 21:42:23+00:00,en,['https://open.spotify.com/track/24xFgwCLpTo8H19YrKub2M'],18616119,202,144,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,1,jmarshall trying to grow songwriter producer popmusic popsinger rawartists spotify liquidfm
1330254661199204357,rosecitysounds,"Very true... thanks @GavinHaley 😅
https://t.co/lcR0nQUob3 

#orchardambassador #popmusic https://t.co/0TYAaKDTVp",2020-11-21 21:00:00+00:00,en,['https://open.spotify.com/track/3EO5cTbkAJiBluduVXuR8T?si=-oodZuRhTgeuf2Sr3_V13Q'],975810976736923648,236,768,"Portland, OR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0,3,very true thanks gavinhaley orchardambassador popmusic 
1330130506441256962,Asound9,"#music #supportsmallbusiness
#popmusic A Sound • The Hot Ghost Night https://t.co/YmKsJc5E74",2020-11-21 12:46:40+00:00,en,['https://open.spotify.com/track/4zbgapDoPqFDoYiIcT5Nt9'],1139156329636028416,497,1220,morocco ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,0,2,music supportsmallbusiness popmusic a sound the hot ghost night 
1329771736414318592,JesseStamps,"My #music just dropped last night / early this morning!!!!!
https://t.co/PhrhjoRJTq
 ""Off Your World"" - Instrumental Version
by Jesse Stamps
#Share on #Facebook #like on #Instagram  #TikTok #popmusic",2020-11-20 13:01:02+00:00,en,['https://open.spotify.com/track/4BNfLf80ACkQH3jUc4PlfA'],273014922,2170,2427,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,0,my music just dropped last night early this morning off your world instrumental version by jesse stamps share on facebook like on instagram tiktok popmusic
1329652669846343680,_LilTruth,"New song out now, stream this all day on repeat 💕#Popmusic #NewMusicFriday #NewMusic #Spotify https://t.co/eBNUFfJkmk",2020-11-20 05:07:54+00:00,en,['https://open.spotify.com/track/3ptEi4mb83FkMYcrXHtUwS?si=_JzsaHJtSIqFgPn88ba5HA'],163979861,277,171,"Toronto, Ontario","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,1,new song out now stream this all day on repeat popmusic newmusicfriday newmusic spotify 
1329234482419953664,DeMusic__,"🎧Check out an instrumental version➡️https://t.co/jmhSmqsDSJ

#remix #instrumental #edm  #popmusic #indiepop #Pop #indie #LGTWO #spotify #indiemusic #Musica #tiktokhot #TikTok #PlayingNow #rtArtBoost #singersongwriter #NewMusic #influencers #tiktokers #NewSong #viral https://t.co/ndo4CHdiww",2020-11-19 01:26:11+00:00,en,['https://spoti.fi/2KpAkxT'],1233166834112831488,2438,1600,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",12,1,22,check out an instrumental version remix instrumental edm popmusic indiepop pop indie lgtwo spotify indiemusic musica tiktokhot tiktok playingnow rtartboost singersongwriter newmusic influencers tiktokers newsong viral 
